partition,book_name
"or ditch was cut across the entrance, decreasing gradually in width from the entrance to the further end, which was not more than two feet wide. The ditch was of a circular form, but did not bend much for the first ten yards. The banks of the lake on each side of the ditch were kept clear of weeds and close herbage, in order that the ducks might get on them to sit and dress themselves. Along the ditch, poles were driven into the ground close to the edge on each side, and the tops were bent over across the ditch and tied together. The poles then bent forward at the entrance to the ditch, and formed an arch, the top of which was tea feet distant from the surface of the water; the arch was made to decrease in height as the ditch decreased in width, so that the remote end was not more than eighteen inches in height. The poles were placed about six feet from each other, and connected by poles laid lengthwise across the arch, and tied together. Over the whole was thrown a net, which was made fast to a reed fence at the entrance and nine or ten yards up the ditch, and afterwards strongly pegged to the ground. At the end of the ditch furthest from the entrance, was fixed what was called a tunnel-net, of about four yards in length, of a round form, and kept open by a number of hoops",Household Management
"assists the antiseptic action of salt, and also prevents the destruction of the florid colour of meat, which is caused by the application of salt. Thus, it will be perceived, from the foregoing statement, that the application of salt and saltpetre diminishes, in a considerable degree, the nutritive, and, to some extent, the wholesome qualities of meat; and, therefore, in their use, the quantity applied should be as small as possible, consistent with the perfect preservation of the meat. BOILED ROUND OF BEEF. 608. INGREDIENTS.--Beef, water. _Mode_.--As a whole round of beef, generally speaking, is too large for small families, and very seldom required, we here give the recipe for dressing a portion of the silver side of the round. Take from 12 to 16 lbs., after it has been in salt about 10 days; just wash off the salt, skewer it up in a nice round-looking form, and bind it with tape to keep the skewers in their places. Put it in a saucepan of boiling water, as in the preceding recipe, set it upon a good fire, and when it begins to boil, carefully remove all scum from the surface, as, if this is not attended to, it sinks on to the meat, and when brought to table, presents a very unsightly appearance. When it is well skimmed, draw the pot to the corner of the fire, and let it simmer very gently until done. Remove the tape and skewers, which should be replaced by a silver one;",Household Management
"better for it. Serve with boiled custard, or red-currant jelly, or brandy sauce. _Time_.--6 to 8 hours. _Average cost_, 3s. 6d. _Sufficient_ for 9 or 10 persons. _Seasonable_ in winter. ICED PUDDING. (_Parisian Recipe_.) [Illustration: ICED-PUDDING MOULD.] 1289. INGREDIENTS.--1/2 lb. of sweet almonds, 2 oz. of bitter ones, 3/4 lb. of sugar, 8 eggs, 1-1/2 pint of milk. _Mode_.--Blanch and dry the almonds thoroughly in a cloth, then pound them in a mortar until reduced to a smooth paste; add to these the well-beaten eggs, the sugar, and milk; stir these ingredients over the fire until they thicken, but do not allow them to boil; then strain and put the mixture into the freezing-pot; surround it with ice, and freeze it as directed in recipe 1290. When quite frozen, fill an iced-pudding mould, put on the lid, and keep the pudding in ice until required for table; then turn it out on the dish, and garnish it with a _compôte_ of any fruit that may be preferred, pouring a little over the top of the pudding. This pudding may be flavoured with vanilla, Curaçoa, or Maraschino. _Time_.--1/2 hour to freeze the mixture. _Seasonable_.--Served all the year round. ICED APPLE PUDDING. (_French Recipe, after Carême_.) 1290. INGREDIENTS.--2 dozen apples, a small pot of apricot-jam, 1/2 lb. of sugar, 1 Seville orange, 1/4 pint of preserved cherries, 1/4 lb. of raisins, 1 oz. of citron, 2 oz. of almonds, 1 gill of Curaçoa, 1 gill of Maraschino, 1 pint of cream. _Mode_.--Peel,",Household Management
"Its flesh is, by some, considered to have a higher flavour than that of the tame rabbit, although it is neither so white nor so delicate. The animal, however, becomes larger and fatter in the tame than in the wild state; but it is not desirable to have it so fat as it can be made. CURRIED RABBIT. 978. INGREDIENTS.--1 rabbit, 2 oz. of butter, 3 onions, 1 pint of stock No. 104, 1 tablespoonful of curry powder, 1 tablespoonful of flour, 1 teaspoonful of mushroom powder, the juice of 1/2 lemon, 1/2 lb. of rice. _Mode_.--Empty, skin, and wash the rabbit thoroughly, and cut it neatly into joints. Put it into a stewpan with the butter and sliced onions, and let them acquire a nice brown colour, but do not allow them to blacken. Pour in the stock, which should be boiling; mix the curry powder and flour smoothly with a little water, add it to the stock, with the mushroom powder, and simmer gently for rather more than 1/2 hour; squeeze in the lemon-juice, and serve in the centre of a dish, with an edging of boiled rice all round. Where economy is studied, water may be substituted for the stock; in this case, the meat and onions must be very nicely browned. A little sour apple and rasped cocoa-nut stewed with the curry will be found a great improvement. _Time_.--Altogether 3/4 hour. _Average cost_, from 1s. to 1s. 6d. each. _Sufficient_ for 4 persons. _Seasonable_ in winter.",Household Management
"little longer, and pounded, with spices, &c., for potting. It makes a very nice breakfast dish. DR. CHRISTISON says that ""every one will be struck with the readiness with which certain classes of patients will often take diluted meat juice, or beef tea repeatedly, when they refuse all other kinds of food."" This is particularly remarkable in case of gastric fever, in which, he says, little or nothing else besides beef tea, or diluted meat juice, has been taken for weeks, or even months; and yet a pint of beef tea contains scarcely 1/4 oz. of anything but water. The result is so striking, that he asks, ""What is its mode of action? Not simple nutriment; 1/4 oz. of the most nutritive material cannot nearly replace the daily wear and tear of the tissue in any circumstances."" Possibly, he says, it belongs to a new denomination of remedies. BAKED BEEF TEA. 1860. INGREDIENTS.--1 lb. of fleshy beef, 1-1/2 pint of water, 1/4 saltspoonful of salt. _Mode_.--Cut the beef into small square pieces, after trimming off all the fat, and put it into a baking-jar, with the above proportion of water and salt; cover the jar well, place it in a warm, but not hot oven, and bake for 3 or 4 hours. When the oven is very fierce in the daytime, it is a good plan to put the jar in at night, and let it remain till the next morning, when the tea will be done. It should be",Household Management
"interruption should only last for a day, the change will be advantageous. 2502. The packets sold as farinaceous food are unquestionably the best aliment that can be given from the first to a baby, and may be continued, with the exception of an occasional change, without alteration of the material, till the child is able to take its regular meals of animal and vegetable food. Some infants are so constituted as to require a frequent and total change in their system of living, seeming to thrive for a certain time on any food given to them, but if persevered in too long, declining in bulk and appearance as rapidly as they had previously progressed. In such cases the food should be immediately changed, and when that which appeared to agree best with the child is resumed, it should be altered in its quality, and perhaps in its consistency. 2503. For the farinaceous food there are directions with each packet, containing instructions for the making; but, whatever the food employed is, enough should be made at once to last the day and night; at first, about a pint basinful, but, as the child advances, a quart will hardly be too much. In all cases, let the food boil a sufficient time, constantly stirring, and taking every precaution that it does not get burnt, in which case it is on no account to be used. 2504. The food should always be made with water, the whole sweetened at once, and of such",Household Management
"be turned out, but sent to table in the pie-dish, and is better for being made about 2 hours before it is baked. _Time_.--1 hour, or rather longer. _Average cost_, 9d. _Sufficient_ for 6 or 7 persons. _Seasonable_ at any time. BUTTER.--Butter is indispensable in almost all culinary preparations. Good fresh butter, used in moderation, is easily digested; it is softening, nutritious, and fattening, and is far more easily digested than any other of the oleaginous substances sometimes used in its place. CABINET or CHANCELLOR'S PUDDING. 1256. INGREDIENTS.--1-1/2 oz. of candied peel, 4 oz. of currants, 4 dozen sultanas, a few slices of Savoy cake, sponge cake, a French roll, 4 eggs, 1 pint of milk, grated lemon-rind, 1/4 nutmeg, 3 table-spoonfuls of sugar. [Illustration: CABINET PUDDING.] _Mode_.--Melt some butter to a paste, and with it, well grease the mould or basin in which the pudding is to be boiled, taking care that it is buttered in every part. Cut the peel into thin slices, and place these in a fanciful device at the bottom of the mould, and fill in the spaces between with currants and sultanas; then add a few slices of sponge cake or French roll; drop a few drops of melted butter on these, and between each layer sprinkle a few currants. Proceed in this manner until the mould is nearly full; then flavour the milk with nutmeg and grated lemon-rind; add the sugar, and stir to this the eggs, which should be well beaten. Beat",Household Management
"fruit. So great is the increase in the demand for the orange, and so ample the supply, that it promises to rival the apple in its popularity. The orange-tree is considered young at the age of a hundred years. The pulp of the orange consists of a collection of oblong vesicles filled with a sugary and refreshing juice. The orange blossom is proverbially chosen for the bridal wreath, and, from the same flower, an essential oil is extracted hardly less esteemed than the celebrated ottar of roses. Of all marmalades, that made from the Seville orange is the best. The peel and juice of the orange are much used in culinary preparations. From oranges are made preserves, comfitures, jellies, glacés, sherbet, liqueurs, and syrups. The juice of the orange in a glass _d'eau sucrée_ makes a refreshing and wholesome drink. From the clarified pulp of the orange the French make a delicious jelly, which they serve in small pots, and call _crême_. The rasped peel of the orange is used in several sweet _entremets_, to which it communicates its perfume. The confectioner manufactures a variety of dainties from all parts of the orange. Confections of orange-peel are excellent tonics and stomachics. Persons with delicate stomachs should abstain from oranges at dessert, because their acidity is likely to derange the digestive organs. SMALL DISHES OF PASTRY FOR ENTREMETS, SUPPER-DISHES, &c. FANCHONNETTES, or CUSTARD TARTLETS. 1315. INGREDIENTS.--For the custard, 4 eggs, 3/4 pint of milk, 2 oz. of butter, 2 oz. of",Household Management
"exceedingly rich. They also are admirable when used in puddings. PRIMITIVE METHOD OF COOKING EGGS.--The shepherds of Egypt had a singular manner of cooking eggs without the aid of fire. They placed them in a sling, which they turned so rapidly that the friction of the air heated them to the exact point required for use. FRIED EGGS. 1659. INGREDIENTS.--4 eggs, 1/4 lb. of lard, butter or clarified dripping. [Illustration: FRIED EGGS ON BACON.] _Mode_.--Place a delicately-clean frying-pan over a gentle fire; put in the fat, and allow it to come to the boiling-point. Break the eggs into cups, slip them into the boiling fat, and let them remain until the whites are delicately set; and, whilst they are frying, ladle a little of the fat over them. Take them up with a slice, drain them for a minute from their greasy moisture, trim them neatly, and serve on slices of fried bacon or ham; or the eggs may be placed in the middle of the dish, with the bacon put round as a garnish. _Time_.--2 to 3 minutes. Average cost, 1d. each; 2d. when scarce. _Sufficient_ for 2 persons. _Seasonable_ at any time. VENERATION FOR EGGS.--Many of the most learned philosophers held eggs in a kind of respect, approaching to veneration, because they saw in them the emblem of the world and the four elements. The shell, they said, represented the earth; the white, water; the yolk, fire; and air was found under the shell at one end of",Household Management
"these sentiments. B. November 9th, 1841."" POTAGE PRINTANIER, OR SPRING SOUP. 149. INGREDIENTS.--1/2 a pint of green peas, if in season, a little chervil, 2 shredded lettuces, 2 onions, a very small bunch of parsley, 2 oz. of butter, the yolks of 3 eggs, 1 pint of water, seasoning to taste, 2 quarts of stock No. 105. _Mode_.--Put in a very clean stewpan the chervil, lettuces, onions, parsley, and butter, to 1 pint of water, and let them simmer till tender. Season with salt and pepper; when done, strain off the vegetables, and put two-thirds of the liquor they were boiled in to the stock. Beat up the yolks of the eggs with the other third, give it a toss over the fire, and at the moment of serving, add this, with the vegetables which you strained off, to the soup. _Time_.--3/4 of an hour. _Average cost_, 1s. per quart. _Seasonable_ from May to October. _Sufficient_ for 8 persons. RICE SOUP. I. 150. INGREDIENTS.--4 oz. of Patna rice, salt, cayenne, and mace, 2 quarts of white stock. _Mode_.--Throw the rice into boiling water, and let it remain 5 minutes; then pour it into a sieve, and allow it to drain well. Now add it to the stock boiling, and allow it to stew till it is quite tender; season to taste. Serve quickly. _Time_.--1 hour. _Average cost_, 1s. 3d. per quart. _Seasonable_ all the year. _Sufficient_ for 8 persons. [Illustration: EARS OF RICE.] RICE.--This is a plant of Indian origin,",Household Management
"Maintenon 868 broiled 867 collops 879 fricandeau of 874-5 tendons de veau 909-10 tête de veau 911 Vol au vent 1379 Epaulettes of gold or silver 2287 Epicurean sauce 410 Espagnole, or brown Spanish sauce 411 Everton toffee 1597 Exeter pudding 1274 Eye, lime in the 2629 Sore 2628 Stye in the 2630 Substances in the 2627 Eyelids, inflammation of the 2631 Fairy butter 1636 Fanchonnettes, or custard tartlets 1315 Fasting 2632 Feathers 2284 Fennel 412 Sauce for mackerel 412 Fig pudding 1275 Figs, green, compote of 1541 Fish, addendum and anecdote of _p_. 173 And oyster pie 257 As an article of human food 211-18 Average prices 226 Cake 258 General directions for carving _p._.174-6 dressing 219-25 rule in choosing 226 In season January to December _pp_. 33-7 Kettle 338 Pie with tench and eels 349 Sauce 413, 512 Scallop 350-1 Soup 192 Stock 192 Supply of, for the London market 353 To smoke at home 820 Fishes, natural history of 199-210 Fits 2633 Apoplexy 2634-6 and drunkenness, distinctions between 2638 epilepsy, distinctions between 2637 hysterics distinctions between 2639 poisoning by opium, distinctions between 2640 Epilepsy 2641 Fainting 2642 Hysterics 2643 The consequence of dentition 2519-22 Fixtures 2713 Fleece, the golden 715 Floorcloth, to clean 2335 Flounder, the 259 Flounders, boiled 259 Fried 260 Flour, nutritious qualities of 1218 Flowers, to preserve cut 2289 after packing 2290 Flummery, Dutch 1426 Fomentations 2602-3 Fondue, Brillat Savarin's 1644 To make 1643 Food for infants, and its preparation 2499, 2508 Footgear 2245",Household Management
"of Pork. Vegetables. THIRD COURSE. Hunters' Pudding. Lemon Cheesecakes. Apple Tart. Custards, in glasses. Raspberry Cream. DESSERT. 2119.--DINNER FOR, 6 PERSONS (December).--II. FIRST COURSE. Ox-tail Soup. Crimped Cod and Oyster Sauce. ENTREES. Savoury Rissoles. Fowl Scollops à la Béchamel. SECOND COURSE. Haunch of Mutton. Boiled Chickens and Celery Sauce. Bacon-cheek, garnished with Brussels Sprouts. Vegetables. THIRD COURSE. Snipes. Orange Jelly. Cheesecakes. Apples à la Portugaise. Apricot-jam Tartlets. Soufflé of Rice. DESSERT. 2120.--DINNER FOR 6 PERSONS (December).--III. FIRST COURSE. Vermicelli Soup. Soles à la Maître d'Hôtel. Fried Eels. ENTREES. Pork Cutlets and Tomato Sauce. Ragoût of Mutton à la Jardinière. SECOND COURSE. Roast Goose. Boiled Leg of Mutton and Vegetables. THIRD COURSE. Pheasants. Whipped Cream. Meringues. Compôte of Normandy Pippins. Mince Pies. Plum-pudding. Dessert. 2121.--DINNER FOR 6 PERSONS (December).--IV. FIRST COURSE. Carrot Soup. Baked Cod. Fried Smelts. ENTREES. Stewed Rump-steak à la Jardinière. Fricasseed Chicken. SECOND COURSE. Roast Leg of Mutton, boned and stuffed. Boiled Turkey and Oyster Sauce. Vegetables. THIRD COURSE. Wild Ducks. Fancy Pastry. Lemon Cream. Damson Tart, with bottled fruit. Custards, in glasses. Cabinet Pudding. Dessert. PLAIN FAMILY DINNERS FOR DECEMBER. 2122. _Sunday_.--1. Carrot soup. 2. Roast beef, horseradish sauce, vegetables. 3. Plum-pudding, mince pies. 2123. _Monday._--1. Fried whitings, melted butter. 2. Rabbit pie, cold beef, mashed potatoes. 3. Plum-pudding cut in slices and warmed; apple tart. 2124. _Tuesday_.--1. Hashed beef and broiled bones, pork cutlets and tomata sauce; vegetables. 2. Baked lemon pudding. 2125. _Wednesday_.--1. Boiled neck of mutton and vegetables; the broth served first with a",Household Management
"as is simultaneously in season. By putting a layer of moss underneath, so much fruit is not required, besides giving a better shape to the dish. Grapes should be placed on the top of the fruit, a portion of some of the bunches hanging over the sides of the dish in a négligé kind of manner, which takes off the formal look of the dish. In arranging the plums, apples, &c., let the colours contrast well. _Seasonable_.--Suitable for a dessert in September or October. GRAPES.--France produces about a thousand varieties of the grape, which is cultivated more extensively in that country than in any other. Hygienists agree in pronouncing grapes as among the best of fruits. The grape possesses several rare qualities: it is nourishing and fattening, and its prolonged use has often overcome the most obstinate cases of constipation. The skins and pips of grapes should not be eaten. BOX OF CHOCOLATE. 1602. This is served in an ornamental box, placed on a glass plate or dish. _Seasonable_.--May be purchased at any time. DISH OF APPLES. 1603. The apples should be nicely wiped with a dry cloth, and arranged on a dish, piled high in the centre, with evergreen leaves between each layer. The inferior apples should form the bottom layer, with the bright-coloured large ones at the top. The leaves of the laurel, bay, holly, or any shrub green in winter, are suitable for garnishing dessert dishes. Oranges may be arranged in the same manner; they should also",Household Management
"The cover of the pie is sometimes carefully removed, leaving the perfect edges, and the top decorated with square pieces of very bright aspic jelly: this has an exceedingly pretty effect. _Time_.--About 4 hours. _Average cost_, 6s. 6d. _Sufficient_ for a very large pie. _Seasonable_ from March to October. BAKED RICE PUDDING. I. 1342. INGREDIENTS.--1 small teacupful of rice, 4 eggs, 1 pint of milk, 2 oz. of fresh butter, 2 oz. of beef marrow, 1/4 lb. of currants, 2 tablespoonfuls of brandy, nutmeg, 1/4 lb. of sugar, the rind of 1/2 lemon. _Mode_.--Put the lemon-rind and milk into a stewpan, and let it infuse till the milk is well flavoured with the lemon; in the mean time, boil the rice until tender in water, with a very small quantity of salt, and, when done, let it be thoroughly drained. Beat the eggs, stir to them the milk, which should be strained, the butter, marrow, currants, and remaining ingredients; add the rice, and mix all well together. Line the edges of the dish with puff-paste, put in the pudding, and bake for about 3/4 hour in a slow oven. Slices of candied-peel may be added at pleasure, or Sultana raisins may be substituted for the currants. _Time_.--3/4 hour. _Average cost_, 1s. 3d. _Sufficient_ for 5 or 6 persons. _Seasonable_.--Suitable for a winter pudding, when fresh fruits are not obtainable. RICE, with proper management in cooking it, forms a very valuable and cheap addition to our farinaceous food, and, in years",Household Management
"function, and to an infant in perfect health should be unproductive of pain, yet in general it is not only a fertile cause of suffering, but often a source of alarm and danger; the former, from irritation in the stomach and bowels, deranging the whole economy of the system, and the latter, from coma and fits, that may excite alarm in severe cases; and the danger, that eventuates in some instances, from organic disease of the head or spinal marrow. 2518. We shall say nothing in this place of ""rickets,"" or ""water on the head,"" which are frequent results of dental irritation, but proceed to finish our remarks on the treatment of teething. Though strongly advocating the lancing of the gums in teething, and when there are any severe head-symptoms, yet it should never be needlessly done, or before being satisfied that the tooth is fully formed, and is out of the socket, and under the gum. When assured on these points, the gum should be cut lengthwise, and from the top of the gum downwards to the tooth, in an horizontal direction, thus----, and for about half an inch in length. The operation is then to be repeated in a transverse direction, cutting across the gum, in the centre of the first incision, and forming a cross, thus +. The object of this double incision is to insure a retraction of the cut parts, and leave an open way for the tooth to start from--an advantage not to be",Household Management
"the fattest and largest poultry of any county in England, and the fatting process there most common is to give them a gruel made of pot-liquor and bruised oats, with which are mixed hog's grease, sugar, and milk. The fowls are kept very warm, and crammed morning and night. They are put into the coop, and kept there two or three days before the cramming begins, and then it is continued for a fortnight, and the birds are sent to market. RAGOUT OF FOWL. 951. INGREDIENTS.--The remains of cold roast fowls, 3 shalots, 2 blades of mace, a faggot of savoury herbs, 2 or three slices of lean ham, 1 pint of stock or water, pepper and salt to taste, 1 onion, 1 dessertspoonful of flour, 1 tablespoonful of lemon-juice, 1/2 teaspoonful of pounded sugar, 1 oz. of butter. _Mode_.--Cut the fowls up into neat pieces, the same as for a fricassee; put the trimmings into a stewpan with the shalots, mace, herbs, ham, onion, and stock (water may be substituted for this). Boil it slowly for 1 hour, strain the liquor, and put a small piece of butter into a stewpan; when melted, dredge in sufficient flour to dry up the butter, and stir it over the fire. Put in the strained liquor, boil for a few minutes, and strain it again over the pieces of fowl. Squeeze in the lemon-juice, add the sugar and a seasoning of pepper and salt, make it hot, but do not allow it",Household Management
"it may be concluded that it is merely another form of some species, changed through the effects of cultivation. In its young state, the lettuce forms a well-known and wholesome salad, containing a bland pellucid juice, with little taste or smell, and having a cooling and soothing influence on the system. This arises from the large quantities of water and mucilage it contains, and not from any narcotic principle which it is supposed to possess. During the period of flowering, it abounds in a peculiar milky juice, which flows from the stem when wounded, and which has been found to be possessed of decided medicinal properties. BAKED MUSHROOMS. (A Breakfast, Luncheon, or Supper Dish.) 1124. INGREDIENTS.--16 to 20 mushroom-flaps, butter, pepper to taste. _Mode_.--For this mode of cooking, the mushroom flaps are better than the buttons, and should not be too large. Cut off a portion of the stalk, peel the top, and wipe the mushrooms carefully with a piece of flannel and a little fine salt. Put them into a tin baking-dish, with a very small piece of butter placed on each mushroom; sprinkle over a little pepper, and let them bake for about 20 minutes, or longer should the mushrooms be very large. Have ready a _very hot_ dish, pile the mushrooms high in the centre, pour the gravy round, and send them to table quickly, with very _hot_ plates. _Time_.--20 minutes; large mushrooms, 1/2 hour. _Average cost_, 1d. each for large mushroom-flaps. _Sufficient_ for 5 or 6",Household Management
"BOILED RABBIT.] 977. INGREDIENTS.--Rabbit; water. _Mode_.--For boiling, choose rabbits with smooth and sharp claws, as that denotes they are young: should these be blunt and rugged, the ears dry and tough, the animal is old. After emptying and skinning it, wash it well in cold water, and let it soak for about 1/4 hour in warm water, to draw out the blood. Bring the head round to the side, and fasten it there by means of a skewer run through that and the body. Put the rabbit into sufficient hot water to cover it, let it boil very gently until tender, which will be in from 1/2 to 3/4 hour, according to its size and age. Dish it, and smother it either with onion, mushroom, or liver sauce, or parsley-and-butter; the former is, however, generally preferred to any of the last-named sauces. When liver-sauce is preferred, the liver should be boiled for a few minutes, and minced very finely, or rubbed through a sieve before it is added to the sauce. _Time_.--A very young rabbit, 1/2 hour; a large one, 3/4 hour; an old one, 1 hour or longer. _Average cost_, from 1s. to 1s. 6d. each. _Sufficient_ for 4 persons. _Seasonable_ from September to February. THE RABBIT.--Though this animal is an inhabitant of most temperate climates, it does not reach so far north as the hare. The wild rabbit is a native of Great Britain, and is found in large numbers in the sandy districts of Norfolk and Cambridgeshire.",Household Management
"till tender. It may either be served whole or cut in slices; and when cold, the eel should be kept in the liquor it was boiled in, but with a little more vinegar put to it. _Time_.--2 hours. _Average cost_, 6d. per lb. _Seasonable_ from August to March. HAUNTS OF THE EEL.--These are usually in mud, among weeds, under roots or stumps of trees, or in holes in the banks or the bottoms of rivers. Here they often grow to an enormous size, sometimes weighing as much as fifteen or sixteen pounds. They seldom come forth from their hiding-places except in the night; and, in winter, bury themselves deep in the mud, on account of their great susceptibility of cold. EELS A LA TARTARE. 255. INGREDIENTS.--2 lbs. of eels, 1 carrot, 1 onion, a little flour, 1 glass of sherry; salt, pepper, and nutmeg to taste; bread crumbs, 1 egg, 2 tablespoonfuls of vinegar. _Mode_.--Rub the butter on the bottom of the stewpan; cut up the carrot and onion, and stir them over the fire for 5 minutes; dredge in a little flour, add the wine and seasoning, and boil for 1/2 an hour. Skin and wash the eels, cut them into pieces, put them to the other ingredients, and simmer till tender. When they are done, take them out, let them get cold, cover them with egg and bread crumbs, and fry them of a nice brown. Put them on a dish, pour sauce piquante over, and serve them",Household Management
"Course_. Larded Pheasants. Leveret, larded and stuffed. Cold Pheasant Pie Vase of Hot raised Pie of á la Périgord. Flowers. mixed Game. Grouse. Larded Partridges. _Third Course_. Snipes. Pintails. Ortolans. Quails. Golden Vase of Widgeon. Plovers. Flowers. Teal. Wild Duck. Woodcock. Snipes. _Entremets and Removes_. Apricot Boudin à la Nesselrode. Maids of Tart. Honour. Dantzic Jelly. Vol-au-Vent Vase of Gâteau. of Pears. Flowers. Génoise glacé. Charlotte Russe. Maids of Plum Pudding. Compôte of Honour. Apples. _Dessert._ Olives. Strawberry-Ice Figs. Cream. Preserved Pineapples. Dried Cherries. Fruit. Grapes. Filberts. Pears. Walnuts. Wafers. Biscuits. Ginger-Ice Cream. Vase of Orange-Water Ice. Flowers. Apples. Dried Grapes. Preserved Fruit. Cherries. Pears. Figs. Lemon-Water Ice. Olives. MENU. 2137.--SERVICE A LA RUSSE (July). Julienne Soup. Vermicelli Soup. Boiled Salmon. Turbot and Lobster Sauce. Soles-Water Souchy. Perch-Water Souchy. Matelote d'Anguilles à la Toulouse. Filets de Soles à la Normandie. Red Mullet. Trout. Lobster Rissoles. Whitebait. Riz de Veau à la Banquière. Filets de Poulets aux Coucombres. Canards à la Rouennaise. Mutton Cutlets à la Jardinière. Braised Beef à la Flamande. Spring Chickens. Roast Quarter of Lamb. Roast Saddle of Mutton. Tongue. Ham and Peas. Quails, larded. Roast Ducks. Turkey Poult, larded. Mayonnaise of Chicken. Tomatas. Green Peas à la Française. Suédoise of Strawberries. Charlotte Russe. Compôte of Cherries. Neapolitan Cakes. Pastry. Madeira Wine Jelly. Iced Pudding à la Nesselrode. DESSERT AND ICES. _Note._--Dinners à la Russe differ from ordinary dinners in the mode of serving the various dishes. In a dinner à la Russe, the dishes are cut up",Household Management
"leg of pork, apple sauce, greens, and potatoes. 2. Rice snowballs. 2093. _Friday_.--1. Slices of pork, broiled, and tomata sauce, mashed potatoes; roast pheasants, bread sauce, and gravy. 2. Baked apple pudding. 2094. _Saturday_.--1. Rump-steak pie, sweetbreads. 2. Ginger pudding. NOVEMBER. 2095.--DINNER FOR 18 PERSONS. _First Course._ Thick Grouse Soup, removed by Crimped Cod and Oyster Sauce. Baked Whitings. Vase of Fried Smelts. Flowers. Clear Ox-tail Soup, removed by Fillets of Turbot à la Crême. _Entrées._ Poulet à la Marengo. Fillets of Leveret. Vase of Ragoût of Lobster. Flowers. Mushrooms sautés. _Second Course._ Haunch of Mutton. Cold Game Pie. Lark Pudding. Vase of Roast Fowls. Flowers. Boiled Ham. Boiled Turkey and Celery Sauce. _Third Course._ Apple Tart. Partridges, Shell-Fish. removed by Plum-pudding. Wine Jelly. Pommes à la Vase of Vol-au-Vent Condé. Flowers. of Pears. Snipes, removed by Prawns. Charlotte glacée. Apricot Tartlets. DESSERT AND ICES. 2096.--DINNER FOR 12 PERSONS (November). FIRST COURSE. Hare Soup. Julienne Soup. Baked Cod. Soles à la Normandie. ENTREES. Riz de Veau aux Tomates. Lobster Patties. Mutton Cutlets and Soubise Sauce. Croûtades of Marrow aux fines herbes. SECOND COURSE. Roast Sirloin of Beef. Braised Goose. Boiled Fowls and Celery Sauce. Bacon-cheek, garnished with Sprouts. THIRD COURSE. Wild Ducks. Partridges. Apples à la Portugaise. Bavarian Cream. Apricot-jam Sandwiches. Cheesecakes. Charlotte à la Vanille. Plum-pudding. DESSERT AND ICES. 2097.--DINNER FOR 8 PERSONS (NOVEMBER). FIRST COURSE. Mulligatawny Soup. Fried slices of Codfish and Oyster Sauce. Eels en Matelote. ENTREES. Broiled Pork Cutlets and Tomata Sauce. Tendrons de Veau à",Household Management
"[Illustration: WILD RABBITS.] THE COMMON OR WILD RABBIT.--Warrens, or inclosures, are frequently made in favourable localities, and some of them are so large as to comprise 2,000 acres. The common wild rabbit is of a grey colour, and is esteemed the best for the purposes of food. Its skin is valuable as an article of commerce, being used for the making of hats. Another variety of the rabbit, however, called the ""silver-grey,"" has been lately introduced to this country, and is still more valuable. Its colour is a black ground, thickly interspersed with grey hairs; and its powers as a destroyer and consumer of vegetable food are well known to be enormous, especially by those who have gardens in the vicinity of a rabbit-warren. FRIED RABBIT. 979. INGREDIENTS.--1 rabbit, flour, dripping, 1 oz. of butter, 1 teaspoonful of minced shalot, 2 tablespoonfuls of mushroom ketchup. _Mode_.--Cut the rabbit into neat joints, and flour them well; make the dripping boiling in a fryingpan, put in the rabbit, and fry it a nice brown. Have ready a very hot dish, put in the butter, shalot, and ketchup; arrange the rabbit pyramidically on this, and serve as quickly as possible. _Time_.--10 minutes. _Average cost_, from 1s. to 1s. 6d. each. _Sufficient_ for 4 or 5 persons. _Seasonable_ from September to February. _Note_.--The rabbit may be brushed over with egg, and sprinkled with bread crumbs, and fried as above. When cooked in this manner, make a gravy in the pan by recipe No. 866,",Household Management
"from each other: they are preserves of a half-liquid consistency, made by boiling the pulp of fruits, and sometimes part of the rinds, with sugar. The appellation of marmalade is applied to those confitures which are composed of the firmer fruits, as pineapples or the rinds of oranges; whereas jams are made of the more juicy berries, such as strawberries, raspberries, currants, mulberries, &c. Fruit pastes are a kind of marmalades, consisting of the pulp of fruits, first evaporated to a proper consistency, and afterwards boiled with sugar. The mixture is then poured into a mould, or spread on sheets of tin, and subsequently dried in the oven or stove till it has acquired the state of a paste. From a sheet of this paste, strips may be cut and formed into any shape that may be desired, as knots, rings, &c. Jams require the same care and attention in the boiling as marmalade; the slightest degree of burning communicates a disagreeable empyreumatic taste, and if they are not boiled sufficiently, they will not keep. That they may keep, it is necessary not to be sparing of sugar. 1503. In all the operations for preserve-making, when the preserving-pan is used, it should not be placed on the fire, but on a trivet, unless the jam is made on a hot plate, when this is not necessary. If the pan is placed close on to the fire, the preserve is very liable to burn, and the colour and flavour be consequently",Household Management
